Date,Open,High,Low,Close,Volume,Change
2014-08-07,29975,30623,29004,29078,1267614,-0.026514897890860367
2014-08-08,28790,29437,28500,28575,1193041,-0.017298301121122517
2014-08-11,28608,30731,28608,29259,1683912,0.02393700787401576
2014-08-12,29581,29689,28753,28791,729059,-0.015995078437403887
2014-08-13,28715,29470,28715,29475,691574,0.023757424195060883
2014-08-14,29581,29905,29365,29835,582264,0.012213740458015376
2014-08-18,30120,30696,29364,30087,1187947,0.008446455505279005
2014-08-19,30334,30442,29615,29619,625450,-0.01555489081663175
2014-08-20,29614,29757,29038,29151,551531,-0.015800668489820757
2014-08-21,29220,29470,28894,28899,473010,-0.008644643408459385
2014-08-22,28894,29110,28750,28935,461356,0.001245717844908123
2014-08-25,28860,29617,28860,29043,420135,0.0037325038880249295
2014-08-26,29325,29468,29073,29438,410028,0.013600523361911643
2014-08-27,29617,30407,29543,30050,925842,0.020789455805421575
2014-08-28,30120,30157,29760,29835,445401,-0.007154742096505795
2014-08-29,29902,30046,29685,29978,502566,0.004793028322439996
2014-09-01,30157,30193,29582,29583,393734,-0.013176329308159263
2014-09-02,29617,29940,29400,29546,290220,-0.0012507183179528703
2014-09-03,29758,29795,29434,29475,359828,-0.0024030325593988877
2014-09-04,29365,31020,29222,30770,1477619,0.043935538592027035
2014-09-05,31272,31381,30408,30770,968899,0.0
2014-09-11,30766,31377,30658,31202,664301,0.014039649008774857
2014-09-12,31487,32928,31452,32678,2327175,0.04730465995769495
2014-09-15,32783,32857,31813,31814,846031,-0.026439806597710946
2014-09-16,31988,32637,31700,31706,613328,-0.0033947318790469305
2014-09-17,31880,32492,31305,32282,708564,0.018166908471582754
2014-09-18,32568,32782,31884,32102,443140,-0.005575862709869317
2014-09-19,32099,32424,31955,32066,425583,-0.0011214254563578496
2014-09-22,31810,31810,30909,30986,845484,-0.03368053389883363
2014-09-23,31017,32779,30908,32786,1585338,0.058090750661589086
2014-09-24,32924,33968,32600,33721,1884247,0.02851826999328977
2014-09-25,33897,34255,33248,33505,978131,-0.006405503988612393
2014-09-26,33828,34150,33287,33613,760782,0.003223399492612966
2014-09-29,33683,34366,33215,33397,986316,-0.0064260851456281465
2014-09-30,33900,35231,33828,35233,1453524,0.05497499775428927
2014-10-01,35334,35515,34400,34549,1171192,-0.01941361791502283
2014-10-02,34330,34908,33971,34441,592021,-0.0031259949636748274
2014-10-06,34870,35230,34116,34945,749058,0.014633721436659863
2014-10-07,34653,34905,31305,31454,3065588,-0.09989984260981544
2014-10-08,31343,31991,30804,30806,1083284,-0.02060151332104021
2014-10-10,30872,31593,30189,30446,983588,-0.011686035187950417
2014-10-13,30081,30729,29253,29727,881923,-0.02361558168560729
2014-10-14,29864,31197,29829,30950,689232,0.0411410502237024
2014-10-15,31164,31199,30119,30266,482136,-0.022100161550888564
2014-10-16,29936,30512,29433,30122,540198,-0.004757814048767628
2014-10-17,30299,30372,29471,29798,550319,-0.01075625788460266
2014-10-20,30154,30658,29865,30662,463221,0.028995234579501927
2014-10-21,30656,30872,29900,29906,417721,-0.024655925901767684
2014-10-22,30300,30407,29759,30050,512566,0.0048150872734569194
2014-10-23,30046,30262,29937,29943,377377,-0.0035607321131447822
2014-10-24,30229,30229,29509,29583,429447,-0.012022843402464733
2014-10-27,29721,29864,29289,29438,450798,-0.004901463678464002
2014-10-28,29326,29615,29291,29619,369633,0.00614851552415252
2014-10-29,29577,30189,29541,29978,522062,0.012120598264627525
2014-10-30,30083,30119,29544,29798,322526,-0.006004403229034616
2014-10-31,29866,30190,29758,30195,368606,0.01332304181488686
2014-11-03,30153,30333,29650,29978,372988,-0.007186620301374402
