Date,Open,High,Low,Close,Volume,Change
2013-11-19,16612,17123,16368,16435,4377288,-0.008027522935779796
2013-11-20,16146,16701,16012,16457,28924994,0.0013386066321874335
2013-11-21,16657,16746,16213,16480,4500858,0.0013975815762290456
2013-11-22,16701,16723,15990,16124,3864417,-0.021601941747572795
2013-11-25,16257,16524,15902,15969,3272614,-0.009612999255767751
2013-11-26,16057,16168,15791,16102,2128479,0.008328636733671457
2013-11-27,16102,16369,16035,16369,2262896,0.016581791081853092
2013-11-28,16368,16568,16257,16346,2741063,-0.0014050949966399884
2013-11-29,16368,16524,16168,16302,1598587,-0.0026917900403768957
2013-12-02,16302,16302,15702,15747,2587207,-0.03404490246595515
2013-12-03,15613,15924,15613,15769,1795400,0.001397091509493853
2013-12-04,15635,15746,15168,15191,2726270,-0.03665419493943811
2013-12-05,15169,15457,14658,14947,3931858,-0.016062142057797435
2013-12-06,14880,15346,14769,15191,2184280,0.016324346022613234
2013-12-09,15458,15791,15435,15547,2198172,0.02343492857613061
2013-12-10,15524,15546,15079,15191,2298672,-0.022898308355309704
2013-12-11,15147,15325,14681,14881,2302087,-0.020406819827529454
2013-12-12,14769,15147,14725,15014,1596057,0.008937571399771471
2013-12-13,15058,15058,14392,14592,2505619,-0.02810710003996275
2013-12-16,14658,15280,14613,15169,2282528,0.039542214912280604
2013-12-17,15369,15702,15346,15680,2379318,0.03368712505768334
2013-12-18,15680,15880,15413,15636,1870704,-0.0028061224489795977
2013-12-19,16013,16035,15325,15414,1862564,-0.014198004604758285
2013-12-20,15502,15524,14991,15103,1818884,-0.02017646295575448
2013-12-23,15235,15413,15058,15147,1334641,0.0029133284777858037
2013-12-24,15324,15458,15191,15436,1680999,0.019079685746352437
2013-12-26,15547,15569,15014,15103,2000844,-0.021572946359160405
2013-12-27,15058,15414,15058,15414,1224776,0.020591935377077375
2013-12-30,15458,15547,15213,15547,1182652,0.00862851952770205
2014-01-02,15724,16057,15435,15502,2633944,-0.0028944490898565878
2014-01-03,15435,15480,14924,15369,1811991,-0.00857953812411305
2014-01-06,15457,15768,15391,15702,1987737,0.021666991996876828
2014-01-07,15701,16368,15568,16346,3428617,0.04101388358170932
2014-01-08,16346,16523,16101,16346,2284827,0.0
2014-01-09,16346,16590,16213,16213,1619816,-0.008136547167502783
2014-01-10,16324,16324,15591,15725,2505770,-0.030099303028434
2014-01-13,15768,15879,15346,15702,1581771,-0.0014626391096979052
2014-01-14,15569,15924,15547,15725,1170428,0.0014647815564896582
2014-01-15,15901,16390,15701,16346,2577223,0.03949125596184411
2014-01-16,16257,16434,16146,16346,4252524,0.0
2014-01-17,16479,16657,16279,16435,3520173,0.005444757127125888
2014-01-20,16302,16324,15902,16169,2173150,-0.016184971098265888
2014-01-21,16213,16768,16124,16524,3099461,0.02195559403797387
2014-01-22,16413,16568,16257,16302,1441307,-0.013435003631082076
2014-01-23,16412,16456,16035,16035,1347910,-0.01637835848362168
2014-01-24,16191,16191,15591,15969,2555819,-0.004115996258185262
2014-01-27,15436,15547,15191,15303,3333504,-0.04170580499718202
2014-01-28,15191,15280,14725,15125,3981688,-0.011631706201398417
2014-01-29,15125,15480,15102,15325,1920591,0.013223140495867813
2014-02-03,14903,15058,14525,14570,3767230,-0.04926590538336051
2014-02-04,14569,14591,14124,14347,3327755,-0.015305422100205912
2014-02-05,14547,14724,14413,14436,1694256,0.006203387467763388
2014-02-06,14481,14880,14481,14681,1348534,0.0169714602382931
2014-02-07,14903,14992,14436,14459,2252050,-0.01512158572304334
2014-02-10,14592,15147,14503,15103,2242462,0.04453973303824599
2014-02-11,15103,15347,14903,15103,1712839,0.0
2014-02-12,15346,15346,14969,15058,1404690,-0.002979540488644683
2014-02-13,15079,15190,14746,14769,1163330,-0.019192455837428568
2014-02-14,14813,14991,14569,14636,3551980,-0.00900534904191208
2014-02-17,14880,15302,14858,15236,2877521,0.040994807324405524
2014-02-18,15236,15280,14991,15214,1708116,-0.0014439485429246224
2014-02-19,15102,15502,15058,15458,2773401,0.016037859865912996
2014-02-20,15324,15658,15125,15125,1998315,-0.02154224349851208
2014-02-21,15347,15680,15191,15658,1919431,0.035239669421487596
2014-02-24,15635,15991,15524,15858,2414081,0.01277302337463282
2014-02-25,16080,16124,15702,15836,2596696,-0.0013873123975280954
2014-02-26,15746,16146,15413,16035,2825037,0.012566304622379398
2014-02-27,15924,15968,15235,15369,3959662,-0.041534144059868994
2014-02-28,15369,15435,14547,14592,6155878,-0.050556314659379264
2014-03-03,14480,14791,14324,14658,2501846,0.00452302631578938
2014-03-04,14547,14903,14547,14792,2755042,0.0091417655887569
2014-03-05,14969,15280,14947,15147,2733170,0.02399945916711732
2014-03-06,15146,15168,14946,14969,1139702,-0.011751501947580345
2014-03-07,15102,15280,14880,14947,1255748,-0.0014697040550470941
2014-03-10,14791,14925,14436,14481,2122640,-0.031176824780892454
2014-03-11,14569,14636,14169,14303,2514685,-0.012291968786686036
2014-03-12,14213,14280,13458,13703,5512017,-0.041949241417884364
2014-03-13,13814,13836,13258,13370,5920052,-0.024301247901919343
2014-03-14,13147,13458,13081,13170,4221552,-0.014958863126402377
2014-03-17,13014,13836,12992,13770,5009107,0.04555808656036442
2014-03-18,14103,14147,13681,13726,3537050,-0.0031953522149600344
2014-03-19,13858,14014,13614,13770,2441278,0.0032055952207490357
2014-03-20,13703,13703,13325,13326,2141221,-0.03224400871459698
2014-03-21,13436,13680,13436,13481,1535391,0.0116313972684976
2014-03-24,13547,14214,13525,14103,3146147,0.0461390104591648
2014-03-25,13991,14369,13947,14103,2484618,0.0
2014-03-26,14280,14325,13947,14081,1691030,-0.0015599517833084775
2014-03-27,14125,14236,13747,13881,1975540,-0.014203536680633455
2014-03-28,13880,13969,13680,13903,1721108,0.0015849002233268017
2014-03-31,13969,14302,13969,14214,2603684,0.022369272818816066
2014-04-01,14303,14570,14125,14570,3206965,0.025045729562403363
2014-04-02,14592,14636,14414,14481,2280673,-0.0061084420041180865
2014-04-03,14547,14636,14369,14392,1515667,-0.006145984393343018
2014-04-04,14303,14458,14169,14392,1848742,0.0
2014-04-07,14214,14503,14125,14503,1773709,0.007712618121178405
2014-04-08,14391,14525,14236,14525,1529989,0.0015169275322346465
2014-04-09,14547,14658,14325,14614,2316774,0.006127366609294249
2014-04-10,15013,15102,14547,14547,4464659,-0.004584644861092113
2014-04-11,14302,14458,14258,14347,1730700,-0.013748539217708133
2014-04-14,14280,14436,14192,14192,1300236,-0.010803652331497826
2014-04-15,14280,14302,13680,13681,3257175,-0.03600620067643745
2014-04-16,13792,13836,13548,13637,2432352,-0.003216139171113186
2014-04-17,13836,13903,13570,13637,1770290,0.0
2014-04-18,13680,14036,13680,14014,1866875,0.02764537654909427
2014-04-21,13991,14013,13814,13814,1056894,-0.014271442842871407
2014-04-22,13836,13925,13703,13903,1056484,0.006442739250036134
2014-04-23,13592,13836,13325,13459,3943569,-0.031935553477666745
2014-04-24,13414,13503,13214,13281,1633658,-0.013225351066201041
2014-04-25,13369,13636,13303,13392,2221776,0.008357804382200129
2014-04-28,13237,13570,13148,13548,1653316,0.011648745519713177
2014-04-29,13548,13681,13392,13637,2043722,0.006569235311485011
2014-04-30,13658,13725,13281,13281,2212415,-0.026105448412407473
2014-05-02,13281,13369,12592,12637,4119153,-0.04849032452375579
2014-05-07,12747,12792,12392,12437,2154224,-0.015826541109440484
2014-05-08,12459,13237,12459,13104,3205096,0.05363029669534458
2014-05-09,13103,13126,12792,13015,2146356,-0.006791819291819268
2014-05-12,12681,12836,11970,12015,7014310,-0.07683442182097577
2014-05-13,12126,12460,12082,12349,4420797,0.027798585101955986
2014-05-14,12437,12504,12282,12349,2046311,0.0
2014-05-15,12393,12659,12326,12460,2808965,0.008988582071422835
2014-05-16,12370,12392,12125,12237,2411148,-0.017897271268057735
2014-05-19,12237,12370,12037,12104,2127505,-0.010868676963307955
2014-05-20,12104,12126,11593,11727,3669229,-0.03114672835426302
2014-05-21,11682,12059,11659,11993,2969962,0.022682698047241434
2014-05-22,12104,12548,12060,12482,4024837,0.040773784707746286
2014-05-23,12526,12526,12237,12349,2882417,-0.010655343694920716
2014-05-26,12415,12659,12326,12571,3072166,0.01797716414284567
2014-05-27,12570,12681,12259,12304,2298390,-0.021239360432741994
2014-05-28,12326,12393,12148,12260,2462205,-0.0035760728218465765
2014-05-29,12326,12348,11926,12082,2623591,-0.014518760195758595
2014-05-30,12060,12104,11793,11927,3124139,-0.012829001820890529
2014-06-02,11904,12104,11815,12060,1641999,0.01115116961515894
2014-06-03,12014,12037,11104,11171,5613733,-0.0737147595356551
2014-06-05,11171,11393,10926,11371,5820784,0.017903500134276218
2014-06-09,11527,12015,11460,11949,4548248,0.050831061472166095
2014-06-10,11993,12304,11793,12038,3080410,0.007448322035316757
2014-06-11,12081,12281,12037,12237,2582160,0.016530985213490723
2014-06-12,12170,12193,11926,12082,1959563,-0.012666503227915293
2014-06-13,12081,12104,11793,12104,1444511,0.0018208905810295217
2014-06-16,12015,12037,11593,11638,2787282,-0.03849966953073369
2014-06-17,11571,11793,11526,11660,1937247,0.001890359168241984
2014-06-18,11748,11770,11259,11482,2481322,-0.015265866209262402
2014-06-19,11638,11838,11571,11727,1707076,0.021337746037275673
2014-06-20,11771,11793,11482,11638,1799360,-0.007589323782723589
2014-06-23,11682,11726,11371,11416,1669959,-0.019075442515896213
2014-06-24,11349,11482,11193,11327,2290207,-0.00779607568325158
2014-06-25,11304,11393,11149,11149,2203487,-0.015714664076984186
