Date,Open,High,Low,Close,Volume,Change
2013-11-28,81031,83133,81031,82653,2851,0.02001703051918402
2013-11-29,82532,82769,80971,81812,1198,-0.010175069265483394
2013-12-02,81691,81691,79048,79409,1782,-0.02937221923434219
2013-12-03,79289,79769,78207,79109,2537,-0.0037779093049906676
2013-12-04,78748,81151,78748,79890,3324,0.009872454461565594
2013-12-05,79889,85896,79889,85596,10130,0.07142320690950066
2013-12-06,85416,85956,83554,85296,2836,-0.0035048366746109894
2013-12-09,85776,89500,84454,84515,12353,-0.009156349652973184
2013-12-10,83613,90581,83613,86677,15567,0.025581257764893728
2013-12-11,86677,87998,85055,85596,6130,-0.01247158992581654
2013-12-12,84755,86917,83974,85596,3421,0.0
2013-12-13,85055,87218,84274,87218,2502,0.018949483620730012
2013-12-16,88118,89500,86616,86677,4587,-0.0062028480359558325
2013-12-17,86617,87878,86076,87458,3075,0.009010464136968377
2013-12-18,87218,89861,87218,88840,6585,0.015801870612179636
2013-12-19,87879,90041,86857,87759,2704,-0.012167942368302542
2013-12-20,87758,87758,85596,85596,2046,-0.02464704474754731
2013-12-23,84694,87638,84694,86677,3731,0.01262909481751473
2013-12-24,86677,88239,86377,87218,2168,0.006241563505889669
2013-12-26,86917,88239,86377,87218,2877,0.0
2013-12-27,86857,87397,85836,87458,1737,0.0027517255612372615
2013-12-30,87939,97609,87939,92324,48164,0.0556381348761692
2014-01-02,93284,93284,90401,90702,9296,-0.017568562887223305
2014-01-03,91002,94726,91002,92084,13791,0.015236709223611422
2014-01-06,91002,93405,90161,92084,9302,0.0
2014-01-07,91422,93284,90942,91783,6178,-0.0032687546153512548
2014-01-08,94125,99171,92503,94426,43954,0.028796182299554385
2014-01-09,96888,97729,94245,94246,12140,-0.0019062546332577757
2014-01-10,95867,95867,93645,94246,7685,0.0
2014-01-13,93885,95447,93885,95027,5925,0.008286823843982827
2014-01-14,94126,95748,93345,93946,10026,-0.011375714270680959
2014-01-15,94846,96468,92984,93105,13922,-0.008951951120856672
2014-01-16,92684,93765,91362,91483,6279,-0.017421191128295987
2014-01-17,92624,92864,90462,92084,3827,0.006569526578708684
2014-01-20,92924,92924,90882,91483,3203,-0.006526649580817501
2014-01-21,90882,90882,87158,87999,13017,-0.038083578369751736
2014-01-22,88119,89740,87097,89861,5913,0.02115933135603809
2014-01-23,89380,90461,86677,87218,4269,-0.029412092008769153
2014-01-24,87578,87819,85176,86918,5547,-0.003439656951546688
2014-01-27,85056,85897,83133,85897,6008,-0.011746703789778823
2014-01-28,85897,86377,83674,85897,2179,0.0
2014-01-29,86377,87458,85896,87218,2820,0.015378884012247296
2014-02-03,86076,87098,86076,86137,2732,-0.012394230548739893
2014-02-04,84515,86377,83434,84275,3336,-0.021616726842123568
2014-02-05,84695,87338,84695,86377,3294,0.024942153663601196
2014-02-06,86077,87879,86077,87759,2657,0.01599962953100942
2014-02-07,87878,88659,87638,88239,2701,0.005469524493214362
2014-02-10,88720,88720,86857,87759,2057,-0.005439771529595738
2014-02-11,87458,88840,87458,88840,1613,0.012317824952426504
2014-02-12,88720,89260,87698,87759,2085,-0.012167942368302542
2014-02-13,87698,90882,87698,89621,9029,0.021217197096593976
2014-02-14,90101,92744,89560,90702,7027,0.01206190513384131
2014-02-17,92143,92143,90041,91483,3060,0.008610614980926634
2014-02-18,90581,91603,89741,91483,1912,0.0
2014-02-19,91783,92324,88840,90462,4842,-0.011160543488954233
2014-02-20,90581,90581,88178,89080,3827,-0.015277132939797933
2014-02-21,89260,90281,88959,89861,2498,0.00876740008980681
2014-02-24,89320,92204,89320,91243,4654,0.015379308042421158
2014-02-25,91302,92443,89500,89861,2875,-0.01514636739256714
2014-02-26,90341,90881,89800,90161,3070,0.0033384894448091895
2014-02-27,90341,92444,89500,91483,6678,0.014662659021084545
2014-02-28,91663,92203,89800,90702,2518,-0.00853710525452811
2014-03-03,91122,91122,87158,87999,6179,-0.02980088641926304
2014-03-04,87398,88419,87158,87759,1756,-0.0027273037193604743
2014-03-05,88119,88719,87698,87999,2117,0.002734762246607181
2014-03-06,87878,88899,86797,88239,2073,0.0027273037193604743
2014-03-07,88779,90341,88479,90161,3078,0.021781751833089613
2014-03-10,90341,91603,89500,91483,2714,0.014662659021084545
2014-03-11,91722,91963,90641,91783,2876,0.0032792977930324874
2014-03-12,91242,92083,90161,90462,2424,-0.014392643517862735
2014-03-13,90882,94546,90882,94426,12444,0.0438195043222569
2014-03-14,93885,96228,93585,93946,8398,-0.005083345688687402
2014-03-17,94245,95026,93104,94246,3128,0.0031933238243246898
2014-03-18,94546,95687,93524,94426,5306,0.001909895380175275
2014-03-19,95207,98390,94966,96889,18164,0.02608391756507733
2014-03-20,96528,97609,94666,95267,9967,-0.01674080648990084
2014-03-21,95747,96228,93585,95267,7551,0.0
2014-03-24,95447,96228,94366,95027,5116,-0.0025192354120524563
2014-03-25,95567,97429,95026,95567,5649,0.005682595472865648
2014-03-26,95807,99471,95807,97730,11284,0.022633335774901342
2014-03-27,97970,99351,96047,98811,6535,0.01106108666734884
2014-03-28,99231,99231,97669,97970,4169,-0.008511198145955357
2014-03-31,97849,98390,95987,96348,5312,-0.016556088598550622
2014-04-01,97129,98390,96288,97970,4815,0.016834807157387832
2014-04-02,98510,98811,97669,98811,3370,0.008584260487904505
2014-04-03,99231,101633,98450,99051,7826,0.0024288793757780702
2014-04-04,99531,104877,98991,100673,12096,0.01637540257039305
2014-04-07,101153,102475,98991,101214,4849,0.005373834096530361
2014-04-08,100072,101634,99772,100133,5913,-0.010680340664334986
2014-04-09,100493,101274,97069,98511,7745,-0.01619845605344894
2014-04-10,98991,102715,98750,100673,12135,0.021946787668382317
2014-04-11,99531,101093,98450,100673,4481,0.0
2014-04-14,100974,101454,99352,100974,4669,0.002989878120250644
2014-04-15,101393,102955,101153,102295,7762,0.013082575712559663
2014-04-16,102535,103256,101694,102836,4227,0.005288626032552868
2014-04-17,103255,103496,100612,100673,6770,-0.021033490217433615
2014-04-18,100613,101934,100613,101214,3435,0.005373834096530361
2014-04-21,101934,102474,100913,101754,3506,0.005335230304108096
2014-04-22,101754,102836,100133,100974,4556,-0.007665546317589533
